Time,utx-os-created-btc-24h
2012-12-05 00:00:00+00:00,79012
2012-12-06 00:00:00+00:00,89391
2012-12-07 00:00:00+00:00,71997
2012-12-08 00:00:00+00:00,76697
2012-12-09 00:00:00+00:00,72935
2012-12-10 00:00:00+00:00,92834
2012-12-11 00:00:00+00:00,95295
2012-12-12 00:00:00+00:00,86624
2012-12-13 00:00:00+00:00,95183
2012-12-14 00:00:00+00:00,90953
2012-12-15 00:00:00+00:00,75230
2012-12-16 00:00:00+00:00,85549
2012-12-17 00:00:00+00:00,96811
2012-12-18 00:00:00+00:00,125859
2012-12-19 00:00:00+00:00,99930
2012-12-20 00:00:00+00:00,81434
2012-12-21 00:00:00+00:00,95865
2012-12-22 00:00:00+00:00,114963
2012-12-23 00:00:00+00:00,86707
2012-12-24 00:00:00+00:00,85108
2012-12-25 00:00:00+00:00,69602
2012-12-26 00:00:00+00:00,86156
2012-12-27 00:00:00+00:00,103079
2012-12-28 00:00:00+00:00,112389
2012-12-29 00:00:00+00:00,93261
2012-12-30 00:00:00+00:00,105795
2012-12-31 00:00:00+00:00,74607
2013-01-01 00:00:00+00:00,78996
2013-01-02 00:00:00+00:00,95666
2013-01-03 00:00:00+00:00,95841
2013-01-04 00:00:00+00:00,111607
2013-01-05 00:00:00+00:00,93262
2013-01-06 00:00:00+00:00,81489
2013-01-07 00:00:00+00:00,95629
2013-01-08 00:00:00+00:00,90430
2013-01-09 00:00:00+00:00,98575
2013-01-10 00:00:00+00:00,121138
2013-01-11 00:00:00+00:00,117964
2013-01-12 00:00:00+00:00,104393
2013-01-13 00:00:00+00:00,109688
2013-01-14 00:00:00+00:00,101155
2013-01-15 00:00:00+00:00,106031
2013-01-16 00:00:00+00:00,120231
2013-01-17 00:00:00+00:00,110022
2013-01-18 00:00:00+00:00,112631
2013-01-19 00:00:00+00:00,125541
2013-01-20 00:00:00+00:00,94910
2013-01-21 00:00:00+00:00,91873
2013-01-22 00:00:00+00:00,100734
2013-01-23 00:00:00+00:00,111461
2013-01-24 00:00:00+00:00,107510
2013-01-25 00:00:00+00:00,111705
2013-01-26 00:00:00+00:00,119777
2013-01-27 00:00:00+00:00,126597
2013-01-28 00:00:00+00:00,127512
2013-01-29 00:00:00+00:00,122716
2013-01-30 00:00:00+00:00,97156
2013-01-31 00:00:00+00:00,120224
2013-02-01 00:00:00+00:00,136102
2013-02-02 00:00:00+00:00,121775
2013-02-03 00:00:00+00:00,139521
2013-02-04 00:00:00+00:00,126713
2013-02-05 00:00:00+00:00,122146
2013-02-06 00:00:00+00:00,99446
2013-02-07 00:00:00+00:00,137817
2013-02-08 00:00:00+00:00,136224
2013-02-09 00:00:00+00:00,130359
2013-02-10 00:00:00+00:00,127167
2013-02-11 00:00:00+00:00,131583
2013-02-12 00:00:00+00:00,131729
2013-02-13 00:00:00+00:00,134620
2013-02-14 00:00:00+00:00,114829
2013-02-15 00:00:00+00:00,126934
2013-02-16 00:00:00+00:00,122683
2013-02-17 00:00:00+00:00,121106
2013-02-18 00:00:00+00:00,119598
2013-02-19 00:00:00+00:00,127053
2013-02-20 00:00:00+00:00,139946
2013-02-21 00:00:00+00:00,127322
2013-02-22 00:00:00+00:00,144169
2013-02-23 00:00:00+00:00,133221
2013-02-24 00:00:00+00:00,128666
2013-02-25 00:00:00+00:00,153264
2013-02-26 00:00:00+00:00,146211
2013-02-27 00:00:00+00:00,143148
2013-02-28 00:00:00+00:00,147950
2013-03-01 00:00:00+00:00,151654
2013-03-02 00:00:00+00:00,129340
2013-03-03 00:00:00+00:00,128312
2013-03-04 00:00:00+00:00,147372
2013-03-05 00:00:00+00:00,130099
2013-03-06 00:00:00+00:00,143563
2013-03-07 00:00:00+00:00,152474
2013-03-08 00:00:00+00:00,129132
2013-03-09 00:00:00+00:00,127533
2013-03-10 00:00:00+00:00,174487
2013-03-11 00:00:00+00:00,141983
2013-03-12 00:00:00+00:00,121796
2013-03-13 00:00:00+00:00,137446
2013-03-14 00:00:00+00:00,145612
2013-03-15 00:00:00+00:00,163105
2013-03-16 00:00:00+00:00,103294
2013-03-17 00:00:00+00:00,91063
2013-03-18 00:00:00+00:00,106946
2013-03-19 00:00:00+00:00,112478
2013-03-20 00:00:00+00:00,115972
2013-03-21 00:00:00+00:00,138961
2013-03-22 00:00:00+00:00,152617
2013-03-23 00:00:00+00:00,137255
2013-03-24 00:00:00+00:00,132249
2013-03-25 00:00:00+00:00,126028
2013-03-26 00:00:00+00:00,134613
2013-03-27 00:00:00+00:00,133985
2013-03-28 00:00:00+00:00,158219
2013-03-29 00:00:00+00:00,160125
2013-03-30 00:00:00+00:00,145873
2013-03-31 00:00:00+00:00,120977
2013-04-01 00:00:00+00:00,149296
2013-04-02 00:00:00+00:00,174895
2013-04-03 00:00:00+00:00,181374
2013-04-04 00:00:00+00:00,186163
2013-04-05 00:00:00+00:00,165155
2013-04-06 00:00:00+00:00,146818
2013-04-07 00:00:00+00:00,175995
2013-04-08 00:00:00+00:00,181864
2013-04-09 00:00:00+00:00,169453
2013-04-10 00:00:00+00:00,169321
2013-04-11 00:00:00+00:00,184962
2013-04-12 00:00:00+00:00,159407
2013-04-13 00:00:00+00:00,142291
2013-04-14 00:00:00+00:00,153671
2013-04-15 00:00:00+00:00,171602
2013-04-16 00:00:00+00:00,182216
2013-04-17 00:00:00+00:00,175376
2013-04-18 00:00:00+00:00,122943
2013-04-19 00:00:00+00:00,172867
2013-04-20 00:00:00+00:00,139990
2013-04-21 00:00:00+00:00,130316
2013-04-22 00:00:00+00:00,153175
2013-04-23 00:00:00+00:00,169007
2013-04-24 00:00:00+00:00,189039
2013-04-25 00:00:00+00:00,175841
2013-04-26 00:00:00+00:00,160999
2013-04-27 00:00:00+00:00,135165
2013-04-28 00:00:00+00:00,173840
2013-04-29 00:00:00+00:00,166534
2013-04-30 00:00:00+00:00,146931
2013-05-01 00:00:00+00:00,151991
2013-05-02 00:00:00+00:00,157671
2013-05-03 00:00:00+00:00,144723
2013-05-04 00:00:00+00:00,171517
2013-05-05 00:00:00+00:00,153342
2013-05-06 00:00:00+00:00,168310
2013-05-07 00:00:00+00:00,190787
2013-05-08 00:00:00+00:00,181575
2013-05-09 00:00:00+00:00,180398
2013-05-10 00:00:00+00:00,205059
2013-05-11 00:00:00+00:00,196327
2013-05-12 00:00:00+00:00,182638
2013-05-13 00:00:00+00:00,181564
2013-05-14 00:00:00+00:00,183055
2013-05-15 00:00:00+00:00,180323
2013-05-16 00:00:00+00:00,194616
2013-05-17 00:00:00+00:00,152342
2013-05-18 00:00:00+00:00,134039
2013-05-19 00:00:00+00:00,128588
2013-05-20 00:00:00+00:00,152013
2013-05-21 00:00:00+00:00,154445
2013-05-22 00:00:00+00:00,143925
2013-05-23 00:00:00+00:00,155659
2013-05-24 00:00:00+00:00,149150
2013-05-25 00:00:00+00:00,131655
2013-05-26 00:00:00+00:00,122586
2013-05-27 00:00:00+00:00,148213
2013-05-28 00:00:00+00:00,144531
2013-05-29 00:00:00+00:00,144182
2013-05-30 00:00:00+00:00,149719
2013-05-31 00:00:00+00:00,137220
2013-06-01 00:00:00+00:00,138794
2013-06-02 00:00:00+00:00,130766
2013-06-03 00:00:00+00:00,142959
2013-06-04 00:00:00+00:00,144826
2013-06-05 00:00:00+00:00,156341
2013-06-06 00:00:00+00:00,134707
2013-06-07 00:00:00+00:00,127092
2013-06-08 00:00:00+00:00,117031
2013-06-09 00:00:00+00:00,108736
2013-06-10 00:00:00+00:00,109778
2013-06-11 00:00:00+00:00,124589
2013-06-12 00:00:00+00:00,116494
2013-06-13 00:00:00+00:00,108891
2013-06-14 00:00:00+00:00,120041
2013-06-15 00:00:00+00:00,84826
2013-06-16 00:00:00+00:00,99649
2013-06-17 00:00:00+00:00,108704
2013-06-18 00:00:00+00:00,105594
2013-06-19 00:00:00+00:00,114033
2013-06-20 00:00:00+00:00,120423
2013-06-21 00:00:00+00:00,110297
2013-06-22 00:00:00+00:00,107143
2013-06-23 00:00:00+00:00,90080
2013-06-24 00:00:00+00:00,105503
2013-06-25 00:00:00+00:00,102696
2013-06-26 00:00:00+00:00,111174
2013-06-27 00:00:00+00:00,108768
2013-06-28 00:00:00+00:00,116153
2013-06-29 00:00:00+00:00,102604
2013-06-30 00:00:00+00:00,77094
2013-07-01 00:00:00+00:00,94321
2013-07-02 00:00:00+00:00,93491
2013-07-03 00:00:00+00:00,87911
2013-07-04 00:00:00+00:00,84663
2013-07-05 00:00:00+00:00,89605
2013-07-06 00:00:00+00:00,79314
2013-07-07 00:00:00+00:00,77434
2013-07-08 00:00:00+00:00,93722
2013-07-09 00:00:00+00:00,97970
2013-07-10 00:00:00+00:00,106626
2013-07-11 00:00:00+00:00,111915
2013-07-12 00:00:00+00:00,127694
2013-07-13 00:00:00+00:00,94632
2013-07-14 00:00:00+00:00,89571
2013-07-15 00:00:00+00:00,91697
2013-07-16 00:00:00+00:00,96775
2013-07-17 00:00:00+00:00,96655
2013-07-18 00:00:00+00:00,97226
2013-07-19 00:00:00+00:00,89195
2013-07-20 00:00:00+00:00,85517
2013-07-21 00:00:00+00:00,86178
2013-07-22 00:00:00+00:00,93439
2013-07-23 00:00:00+00:00,94148
2013-07-24 00:00:00+00:00,104949
2013-07-25 00:00:00+00:00,100704
2013-07-26 00:00:00+00:00,89270
2013-07-27 00:00:00+00:00,87186
2013-07-28 00:00:00+00:00,88531
2013-07-29 00:00:00+00:00,100252
2013-07-30 00:00:00+00:00,99741
2013-07-31 00:00:00+00:00,115151
2013-08-01 00:00:00+00:00,150431
2013-08-02 00:00:00+00:00,118545
2013-08-03 00:00:00+00:00,104519
2013-08-04 00:00:00+00:00,99687
2013-08-05 00:00:00+00:00,119396
2013-08-06 00:00:00+00:00,123467
2013-08-07 00:00:00+00:00,133558
2013-08-08 00:00:00+00:00,131024
2013-08-09 00:00:00+00:00,113758
2013-08-10 00:00:00+00:00,121316
2013-08-11 00:00:00+00:00,89501
2013-08-12 00:00:00+00:00,142011
2013-08-13 00:00:00+00:00,115800
2013-08-14 00:00:00+00:00,115770
2013-08-15 00:00:00+00:00,138975
2013-08-16 00:00:00+00:00,155254
2013-08-17 00:00:00+00:00,126488
2013-08-18 00:00:00+00:00,129247
2013-08-19 00:00:00+00:00,158919
2013-08-20 00:00:00+00:00,144404
2013-08-21 00:00:00+00:00,136776
2013-08-22 00:00:00+00:00,150574
2013-08-23 00:00:00+00:00,127150
2013-08-24 00:00:00+00:00,120071
2013-08-25 00:00:00+00:00,103684
2013-08-26 00:00:00+00:00,127727
2013-08-27 00:00:00+00:00,142057
2013-08-28 00:00:00+00:00,148590
2013-08-29 00:00:00+00:00,134381
2013-08-30 00:00:00+00:00,144389
2013-08-31 00:00:00+00:00,129635
2013-09-01 00:00:00+00:00,111569
2013-09-02 00:00:00+00:00,120104
2013-09-03 00:00:00+00:00,118803
2013-09-04 00:00:00+00:00,121498
2013-09-05 00:00:00+00:00,136698
2013-09-06 00:00:00+00:00,140378
2013-09-07 00:00:00+00:00,121246
2013-09-08 00:00:00+00:00,107090
2013-09-09 00:00:00+00:00,129593
2013-09-10 00:00:00+00:00,122891
2013-09-11 00:00:00+00:00,116004
2013-09-12 00:00:00+00:00,126600
2013-09-13 00:00:00+00:00,110749
2013-09-14 00:00:00+00:00,104349
2013-09-15 00:00:00+00:00,127316
2013-09-16 00:00:00+00:00,122743
2013-09-17 00:00:00+00:00,153242
2013-09-18 00:00:00+00:00,140320
2013-09-19 00:00:00+00:00,139143
2013-09-20 00:00:00+00:00,140942
2013-09-21 00:00:00+00:00,126571
2013-09-22 00:00:00+00:00,123592
2013-09-23 00:00:00+00:00,152860
2013-09-24 00:00:00+00:00,147124
2013-09-25 00:00:00+00:00,132755
2013-09-26 00:00:00+00:00,134690
2013-09-27 00:00:00+00:00,114767
2013-09-28 00:00:00+00:00,103142
2013-09-29 00:00:00+00:00,101786
2013-09-30 00:00:00+00:00,115037
2013-10-01 00:00:00+00:00,140505
2013-10-02 00:00:00+00:00,148072
2013-10-03 00:00:00+00:00,143553
2013-10-04 00:00:00+00:00,126713
2013-10-05 00:00:00+00:00,112553
2013-10-06 00:00:00+00:00,103300
2013-10-07 00:00:00+00:00,114237
2013-10-08 00:00:00+00:00,117466
2013-10-09 00:00:00+00:00,122663
2013-10-10 00:00:00+00:00,137435
2013-10-11 00:00:00+00:00,123347
2013-10-12 00:00:00+00:00,119054
2013-10-13 00:00:00+00:00,137018
2013-10-14 00:00:00+00:00,141787
2013-10-15 00:00:00+00:00,133591
2013-10-16 00:00:00+00:00,129273
2013-10-17 00:00:00+00:00,115779
2013-10-18 00:00:00+00:00,138497
2013-10-19 00:00:00+00:00,139711
2013-10-20 00:00:00+00:00,126030
2013-10-21 00:00:00+00:00,150083
2013-10-22 00:00:00+00:00,166249
2013-10-23 00:00:00+00:00,146293
2013-10-24 00:00:00+00:00,159302
2013-10-25 00:00:00+00:00,145819
2013-10-26 00:00:00+00:00,118978
2013-10-27 00:00:00+00:00,109323
2013-10-28 00:00:00+00:00,123988
2013-10-29 00:00:00+00:00,122840
2013-10-30 00:00:00+00:00,128273
2013-10-31 00:00:00+00:00,150881
2013-11-01 00:00:00+00:00,117133
2013-11-02 00:00:00+00:00,103851
2013-11-03 00:00:00+00:00,101254
2013-11-04 00:00:00+00:00,120094
2013-11-05 00:00:00+00:00,136989
2013-11-06 00:00:00+00:00,141924
2013-11-07 00:00:00+00:00,151033
2013-11-08 00:00:00+00:00,149257
2013-11-09 00:00:00+00:00,147229
2013-11-10 00:00:00+00:00,149595
2013-11-11 00:00:00+00:00,148457
2013-11-12 00:00:00+00:00,156124
2013-11-13 00:00:00+00:00,161928
2013-11-14 00:00:00+00:00,176971
2013-11-15 00:00:00+00:00,158685
2013-11-16 00:00:00+00:00,131447
2013-11-17 00:00:00+00:00,136318
2013-11-18 00:00:00+00:00,197985
2013-11-19 00:00:00+00:00,230927
2013-11-20 00:00:00+00:00,195262
2013-11-21 00:00:00+00:00,182606
2013-11-22 00:00:00+00:00,201448
2013-11-23 00:00:00+00:00,185569
2013-11-24 00:00:00+00:00,156800
2013-11-25 00:00:00+00:00,180108
2013-11-26 00:00:00+00:00,211903
2013-11-27 00:00:00+00:00,231585
2013-11-28 00:00:00+00:00,239393
2013-11-29 00:00:00+00:00,220122
2013-11-30 00:00:00+00:00,194496
2013-12-01 00:00:00+00:00,181194
2013-12-02 00:00:00+00:00,195691
2013-12-03 00:00:00+00:00,200251
2013-12-04 00:00:00+00:00,205857
2013-12-05 00:00:00+00:00,209808
2013-12-06 00:00:00+00:00,194041
2013-12-07 00:00:00+00:00,178272
2013-12-08 00:00:00+00:00,135696
2013-12-09 00:00:00+00:00,181522
2013-12-10 00:00:00+00:00,176868
2013-12-11 00:00:00+00:00,177329
2013-12-12 00:00:00+00:00,155747
2013-12-13 00:00:00+00:00,169360
2013-12-14 00:00:00+00:00,151878
2013-12-15 00:00:00+00:00,145881
2013-12-16 00:00:00+00:00,200394
2013-12-17 00:00:00+00:00,186643
2013-12-18 00:00:00+00:00,210013
2013-12-19 00:00:00+00:00,187153
2013-12-20 00:00:00+00:00,167631
2013-12-21 00:00:00+00:00,154780
2013-12-22 00:00:00+00:00,146823
2013-12-23 00:00:00+00:00,179749
2013-12-24 00:00:00+00:00,157841
2013-12-25 00:00:00+00:00,157533
2013-12-26 00:00:00+00:00,149496
2013-12-27 00:00:00+00:00,153713
2013-12-28 00:00:00+00:00,137134
2013-12-29 00:00:00+00:00,142678
2013-12-30 00:00:00+00:00,181200
2013-12-31 00:00:00+00:00,143237
2014-01-01 00:00:00+00:00,126484
2014-01-02 00:00:00+00:00,153861
2014-01-03 00:00:00+00:00,166839
2014-01-04 00:00:00+00:00,140143
2014-01-05 00:00:00+00:00,160553
2014-01-06 00:00:00+00:00,200229
2014-01-07 00:00:00+00:00,171949
2014-01-08 00:00:00+00:00,178553
2014-01-09 00:00:00+00:00,163842
2014-01-10 00:00:00+00:00,154089
2014-01-11 00:00:00+00:00,160323
2014-01-12 00:00:00+00:00,146657
2014-01-13 00:00:00+00:00,179728
2014-01-14 00:00:00+00:00,153584
2014-01-15 00:00:00+00:00,169579
2014-01-16 00:00:00+00:00,159016
2014-01-17 00:00:00+00:00,167279
2014-01-18 00:00:00+00:00,139214
2014-01-19 00:00:00+00:00,132389
2014-01-20 00:00:00+00:00,208019
2014-01-21 00:00:00+00:00,193816
2014-01-22 00:00:00+00:00,185141
2014-01-23 00:00:00+00:00,177189
2014-01-24 00:00:00+00:00,179847
2014-01-25 00:00:00+00:00,150854
2014-01-26 00:00:00+00:00,148573
2014-01-27 00:00:00+00:00,200613
2014-01-28 00:00:00+00:00,181141
2014-01-29 00:00:00+00:00,164994
2014-01-30 00:00:00+00:00,175024
2014-01-31 00:00:00+00:00,177338
2014-02-01 00:00:00+00:00,165634
2014-02-02 00:00:00+00:00,157863
2014-02-03 00:00:00+00:00,197060
2014-02-04 00:00:00+00:00,208265
2014-02-05 00:00:00+00:00,203498
2014-02-06 00:00:00+00:00,210441
2014-02-07 00:00:00+00:00,198934
2014-02-08 00:00:00+00:00,191722
2014-02-09 00:00:00+00:00,163716
2014-02-10 00:00:00+00:00,198792
2014-02-11 00:00:00+00:00,172507
2014-02-12 00:00:00+00:00,172168
2014-02-13 00:00:00+00:00,196981
2014-02-14 00:00:00+00:00,222479
2014-02-15 00:00:00+00:00,181290
2014-02-16 00:00:00+00:00,156984
2014-02-17 00:00:00+00:00,201453
2014-02-18 00:00:00+00:00,196240
2014-02-19 00:00:00+00:00,221129
2014-02-20 00:00:00+00:00,218667
2014-02-21 00:00:00+00:00,212994
2014-02-22 00:00:00+00:00,185688
2014-02-23 00:00:00+00:00,194251
2014-02-24 00:00:00+00:00,256989
2014-02-25 00:00:00+00:00,240548
2014-02-26 00:00:00+00:00,227926
2014-02-27 00:00:00+00:00,221110
2014-02-28 00:00:00+00:00,207522
2014-03-01 00:00:00+00:00,203479
2014-03-02 00:00:00+00:00,185198
2014-03-03 00:00:00+00:00,275669
2014-03-04 00:00:00+00:00,272021
2014-03-05 00:00:00+00:00,229409
2014-03-06 00:00:00+00:00,228184
2014-03-07 00:00:00+00:00,220926
2014-03-08 00:00:00+00:00,199405
2014-03-09 00:00:00+00:00,207368
2014-03-10 00:00:00+00:00,238452
2014-03-11 00:00:00+00:00,226425
2014-03-12 00:00:00+00:00,230676
2014-03-13 00:00:00+00:00,227736
2014-03-14 00:00:00+00:00,193216
2014-03-15 00:00:00+00:00,167088
2014-03-16 00:00:00+00:00,167380
2014-03-17 00:00:00+00:00,209277
2014-03-18 00:00:00+00:00,146773
2014-03-19 00:00:00+00:00,197577
2014-03-20 00:00:00+00:00,199417
2014-03-21 00:00:00+00:00,214166
2014-03-22 00:00:00+00:00,193262
2014-03-23 00:00:00+00:00,181968
2014-03-24 00:00:00+00:00,237775
2014-03-25 00:00:00+00:00,206907
2014-03-26 00:00:00+00:00,207076
2014-03-27 00:00:00+00:00,214499
2014-03-28 00:00:00+00:00,210541
2014-03-29 00:00:00+00:00,178362
2014-03-30 00:00:00+00:00,209870
2014-03-31 00:00:00+00:00,199380
2014-04-01 00:00:00+00:00,203308
2014-04-02 00:00:00+00:00,206956
2014-04-03 00:00:00+00:00,177115
2014-04-04 00:00:00+00:00,206928
2014-04-05 00:00:00+00:00,178344
2014-04-06 00:00:00+00:00,212204
2014-04-07 00:00:00+00:00,197692
2014-04-08 00:00:00+00:00,204145
2014-04-09 00:00:00+00:00,207249
2014-04-10 00:00:00+00:00,208849
2014-04-11 00:00:00+00:00,199899
2014-04-12 00:00:00+00:00,146658
2014-04-13 00:00:00+00:00,203419
2014-04-14 00:00:00+00:00,213443
2014-04-15 00:00:00+00:00,215599
2014-04-16 00:00:00+00:00,210738
2014-04-17 00:00:00+00:00,196351
2014-04-18 00:00:00+00:00,178850
2014-04-19 00:00:00+00:00,161652
2014-04-20 00:00:00+00:00,198712
2014-04-21 00:00:00+00:00,174653
2014-04-22 00:00:00+00:00,242759
2014-04-23 00:00:00+00:00,214057
2014-04-24 00:00:00+00:00,218028
2014-04-25 00:00:00+00:00,224867
2014-04-26 00:00:00+00:00,155167
2014-04-27 00:00:00+00:00,206760
2014-04-28 00:00:00+00:00,202643
2014-04-29 00:00:00+00:00,202127
2014-04-30 00:00:00+00:00,193179
2014-05-01 00:00:00+00:00,187433
2014-05-02 00:00:00+00:00,185918
2014-05-03 00:00:00+00:00,155202
2014-05-04 00:00:00+00:00,204636
2014-05-05 00:00:00+00:00,200897
2014-05-06 00:00:00+00:00,224144
2014-05-07 00:00:00+00:00,208586
2014-05-08 00:00:00+00:00,201923
2014-05-09 00:00:00+00:00,197638
2014-05-10 00:00:00+00:00,168595
2014-05-11 00:00:00+00:00,222897
2014-05-12 00:00:00+00:00,210802
2014-05-13 00:00:00+00:00,200082
2014-05-14 00:00:00+00:00,208062
2014-05-15 00:00:00+00:00,221217
2014-05-16 00:00:00+00:00,193788
2014-05-17 00:00:00+00:00,161377
2014-05-18 00:00:00+00:00,202663
2014-05-19 00:00:00+00:00,195047
2014-05-20 00:00:00+00:00,226140
2014-05-21 00:00:00+00:00,205246
2014-05-22 00:00:00+00:00,211790
2014-05-23 00:00:00+00:00,213055
2014-05-24 00:00:00+00:00,155791
2014-05-25 00:00:00+00:00,216166
2014-05-26 00:00:00+00:00,199531
2014-05-27 00:00:00+00:00,203852
2014-05-28 00:00:00+00:00,213511
2014-05-29 00:00:00+00:00,199386
2014-05-30 00:00:00+00:00,189753
2014-05-31 00:00:00+00:00,163731
2014-06-01 00:00:00+00:00,215344
2014-06-02 00:00:00+00:00,197679
2014-06-03 00:00:00+00:00,213202
2014-06-04 00:00:00+00:00,199372
2014-06-05 00:00:00+00:00,206870
2014-06-06 00:00:00+00:00,194912
2014-06-07 00:00:00+00:00,158544
2014-06-08 00:00:00+00:00,198457
2014-06-09 00:00:00+00:00,187694
2014-06-10 00:00:00+00:00,203121
2014-06-11 00:00:00+00:00,192758
2014-06-12 00:00:00+00:00,202643
2014-06-13 00:00:00+00:00,200965
2014-06-14 00:00:00+00:00,173965
2014-06-15 00:00:00+00:00,221635
2014-06-16 00:00:00+00:00,210423
2014-06-17 00:00:00+00:00,222335
2014-06-18 00:00:00+00:00,197866
2014-06-19 00:00:00+00:00,194640
2014-06-20 00:00:00+00:00,181765
2014-06-21 00:00:00+00:00,172269
2014-06-22 00:00:00+00:00,213009
2014-06-23 00:00:00+00:00,193983
2014-06-24 00:00:00+00:00,199175
2014-06-25 00:00:00+00:00,204444
2014-06-26 00:00:00+00:00,191104
2014-06-27 00:00:00+00:00,196694
2014-06-28 00:00:00+00:00,170152
2014-06-29 00:00:00+00:00,214015
2014-06-30 00:00:00+00:00,214243
2014-07-01 00:00:00+00:00,214590
2014-07-02 00:00:00+00:00,205101
2014-07-03 00:00:00+00:00,198364
2014-07-04 00:00:00+00:00,179158
2014-07-05 00:00:00+00:00,160196
2014-07-06 00:00:00+00:00,222540
2014-07-07 00:00:00+00:00,210116
2014-07-08 00:00:00+00:00,234446
2014-07-09 00:00:00+00:00,212429
2014-07-10 00:00:00+00:00,197022
2014-07-11 00:00:00+00:00,189315
2014-07-12 00:00:00+00:00,182105
2014-07-13 00:00:00+00:00,226973
2014-07-14 00:00:00+00:00,188638
2014-07-15 00:00:00+00:00,218854
2014-07-16 00:00:00+00:00,195384
2014-07-17 00:00:00+00:00,204415
2014-07-18 00:00:00+00:00,192786
2014-07-19 00:00:00+00:00,179749
2014-07-20 00:00:00+00:00,227657
2014-07-21 00:00:00+00:00,197264
2014-07-22 00:00:00+00:00,196088
2014-07-23 00:00:00+00:00,199524
2014-07-24 00:00:00+00:00,203433
2014-07-25 00:00:00+00:00,201147
2014-07-26 00:00:00+00:00,168146
2014-07-27 00:00:00+00:00,224746
2014-07-28 00:00:00+00:00,200416
2014-07-29 00:00:00+00:00,192235
2014-07-30 00:00:00+00:00,203920
2014-07-31 00:00:00+00:00,209584
2014-08-01 00:00:00+00:00,208421
2014-08-02 00:00:00+00:00,168367
2014-08-03 00:00:00+00:00,211180
2014-08-04 00:00:00+00:00,186797
2014-08-05 00:00:00+00:00,227423
2014-08-06 00:00:00+00:00,248227
2014-08-07 00:00:00+00:00,207962
2014-08-08 00:00:00+00:00,202402
2014-08-09 00:00:00+00:00,184739
2014-08-10 00:00:00+00:00,239260
2014-08-11 00:00:00+00:00,235703
2014-08-12 00:00:00+00:00,237409
2014-08-13 00:00:00+00:00,227146
2014-08-14 00:00:00+00:00,230769
2014-08-15 00:00:00+00:00,213186
2014-08-16 00:00:00+00:00,198142
2014-08-17 00:00:00+00:00,248443
2014-08-18 00:00:00+00:00,222980
2014-08-19 00:00:00+00:00,219985
2014-08-20 00:00:00+00:00,217567
2014-08-21 00:00:00+00:00,225979
2014-08-22 00:00:00+00:00,204518
2014-08-23 00:00:00+00:00,169967
2014-08-24 00:00:00+00:00,246319
2014-08-25 00:00:00+00:00,208488
2014-08-26 00:00:00+00:00,215466
2014-08-27 00:00:00+00:00,213754
2014-08-28 00:00:00+00:00,223619
2014-08-29 00:00:00+00:00,191312
2014-08-30 00:00:00+00:00,191434
2014-08-31 00:00:00+00:00,223276
2014-09-01 00:00:00+00:00,230557
2014-09-02 00:00:00+00:00,212488
2014-09-03 00:00:00+00:00,201280
2014-09-04 00:00:00+00:00,205128
2014-09-05 00:00:00+00:00,208264
2014-09-06 00:00:00+00:00,188251
2014-09-07 00:00:00+00:00,299744
2014-09-08 00:00:00+00:00,220567
2014-09-09 00:00:00+00:00,239736
2014-09-10 00:00:00+00:00,210391
2014-09-11 00:00:00+00:00,196900
2014-09-12 00:00:00+00:00,195316
2014-09-13 00:00:00+00:00,179205
2014-09-14 00:00:00+00:00,307488
2014-09-15 00:00:00+00:00,222114
2014-09-16 00:00:00+00:00,247362
2014-09-17 00:00:00+00:00,227493
2014-09-18 00:00:00+00:00,221458
2014-09-19 00:00:00+00:00,190782
2014-09-20 00:00:00+00:00,189403
2014-09-21 00:00:00+00:00,265820
2014-09-22 00:00:00+00:00,226209
2014-09-23 00:00:00+00:00,238741
2014-09-24 00:00:00+00:00,243783
2014-09-25 00:00:00+00:00,256255
2014-09-26 00:00:00+00:00,216112
2014-09-27 00:00:00+00:00,214707
2014-09-28 00:00:00+00:00,309798
2014-09-29 00:00:00+00:00,213742
2014-09-30 00:00:00+00:00,243048
2014-10-01 00:00:00+00:00,264989
2014-10-02 00:00:00+00:00,213390
2014-10-03 00:00:00+00:00,258668
2014-10-04 00:00:00+00:00,225285
2014-10-05 00:00:00+00:00,317617
2014-10-06 00:00:00+00:00,227767
2014-10-07 00:00:00+00:00,231672
2014-10-08 00:00:00+00:00,221570
2014-10-09 00:00:00+00:00,227780
2014-10-10 00:00:00+00:00,236560
2014-10-11 00:00:00+00:00,190603
2014-10-12 00:00:00+00:00,299252
2014-10-13 00:00:00+00:00,243395
2014-10-14 00:00:00+00:00,228745
2014-10-15 00:00:00+00:00,236218
2014-10-16 00:00:00+00:00,211837
2014-10-17 00:00:00+00:00,207805
2014-10-18 00:00:00+00:00,202642
2014-10-19 00:00:00+00:00,296099
2014-10-20 00:00:00+00:00,232021
2014-10-21 00:00:00+00:00,238486
2014-10-22 00:00:00+00:00,237928
2014-10-23 00:00:00+00:00,227474
2014-10-24 00:00:00+00:00,216210
2014-10-25 00:00:00+00:00,266702
2014-10-26 00:00:00+00:00,246746
2014-10-27 00:00:00+00:00,264506
2014-10-28 00:00:00+00:00,250316
2014-10-29 00:00:00+00:00,257006
2014-10-30 00:00:00+00:00,261533
2014-10-31 00:00:00+00:00,239679
2014-11-01 00:00:00+00:00,204095
2014-11-02 00:00:00+00:00,349958
2014-11-03 00:00:00+00:00,250569
