Time,sending-addresses-btc-24h
2012-12-07 00:00:00+00:00,25935
2012-12-08 00:00:00+00:00,23420
2012-12-09 00:00:00+00:00,26290
2012-12-10 00:00:00+00:00,23262
2012-12-11 00:00:00+00:00,24899
2012-12-12 00:00:00+00:00,29358
2012-12-13 00:00:00+00:00,31351
2012-12-14 00:00:00+00:00,27286
2012-12-15 00:00:00+00:00,22268
2012-12-16 00:00:00+00:00,23806
2012-12-17 00:00:00+00:00,27627
2012-12-18 00:00:00+00:00,31941
2012-12-19 00:00:00+00:00,28581
2012-12-20 00:00:00+00:00,25911
2012-12-21 00:00:00+00:00,31129
2012-12-22 00:00:00+00:00,32985
2012-12-23 00:00:00+00:00,26182
2012-12-24 00:00:00+00:00,26273
2012-12-25 00:00:00+00:00,17740
2012-12-26 00:00:00+00:00,26960
2012-12-27 00:00:00+00:00,24736
2012-12-28 00:00:00+00:00,26841
2012-12-29 00:00:00+00:00,26467
2012-12-30 00:00:00+00:00,29315
2012-12-31 00:00:00+00:00,20255
2013-01-01 00:00:00+00:00,22083
2013-01-02 00:00:00+00:00,25565
2013-01-03 00:00:00+00:00,30620
2013-01-04 00:00:00+00:00,29575
2013-01-05 00:00:00+00:00,30071
2013-01-06 00:00:00+00:00,24788
2013-01-07 00:00:00+00:00,32370
2013-01-08 00:00:00+00:00,36007
2013-01-09 00:00:00+00:00,36348
2013-01-10 00:00:00+00:00,40161
2013-01-11 00:00:00+00:00,39566
2013-01-12 00:00:00+00:00,32496
2013-01-13 00:00:00+00:00,37513
2013-01-14 00:00:00+00:00,31275
2013-01-15 00:00:00+00:00,35429
2013-01-16 00:00:00+00:00,38382
2013-01-17 00:00:00+00:00,39945
2013-01-18 00:00:00+00:00,37438
2013-01-19 00:00:00+00:00,30303
2013-01-20 00:00:00+00:00,28171
2013-01-21 00:00:00+00:00,30753
2013-01-22 00:00:00+00:00,36047
2013-01-23 00:00:00+00:00,33151
2013-01-24 00:00:00+00:00,43579
2013-01-25 00:00:00+00:00,33626
2013-01-26 00:00:00+00:00,36850
2013-01-27 00:00:00+00:00,32184
2013-01-28 00:00:00+00:00,35532
2013-01-29 00:00:00+00:00,39020
2013-01-30 00:00:00+00:00,29517
2013-01-31 00:00:00+00:00,31948
2013-02-01 00:00:00+00:00,42244
2013-02-02 00:00:00+00:00,37609
2013-02-03 00:00:00+00:00,39203
2013-02-04 00:00:00+00:00,38934
2013-02-05 00:00:00+00:00,38865
2013-02-06 00:00:00+00:00,34000
2013-02-07 00:00:00+00:00,38195
2013-02-08 00:00:00+00:00,40791
2013-02-09 00:00:00+00:00,37611
2013-02-10 00:00:00+00:00,39176
2013-02-11 00:00:00+00:00,37358
2013-02-12 00:00:00+00:00,36734
2013-02-13 00:00:00+00:00,38447
2013-02-14 00:00:00+00:00,35779
2013-02-15 00:00:00+00:00,34442
2013-02-16 00:00:00+00:00,29157
2013-02-17 00:00:00+00:00,29541
2013-02-18 00:00:00+00:00,30943
2013-02-19 00:00:00+00:00,32994
2013-02-20 00:00:00+00:00,34156
2013-02-21 00:00:00+00:00,33989
2013-02-22 00:00:00+00:00,37554
2013-02-23 00:00:00+00:00,35307
2013-02-24 00:00:00+00:00,36317
2013-02-25 00:00:00+00:00,38681
2013-02-26 00:00:00+00:00,40691
2013-02-27 00:00:00+00:00,36127
2013-02-28 00:00:00+00:00,39327
2013-03-01 00:00:00+00:00,42954
2013-03-02 00:00:00+00:00,32155
2013-03-03 00:00:00+00:00,30410
2013-03-04 00:00:00+00:00,35795
2013-03-05 00:00:00+00:00,37233
2013-03-06 00:00:00+00:00,44894
2013-03-07 00:00:00+00:00,44373
2013-03-08 00:00:00+00:00,36521
2013-03-09 00:00:00+00:00,34210
2013-03-10 00:00:00+00:00,35097
2013-03-11 00:00:00+00:00,34577
2013-03-12 00:00:00+00:00,40697
2013-03-13 00:00:00+00:00,40772
2013-03-14 00:00:00+00:00,40789
2013-03-15 00:00:00+00:00,41616
2013-03-16 00:00:00+00:00,29081
2013-03-17 00:00:00+00:00,28449
2013-03-18 00:00:00+00:00,35070
2013-03-19 00:00:00+00:00,42614
2013-03-20 00:00:00+00:00,37313
2013-03-21 00:00:00+00:00,44560
2013-03-22 00:00:00+00:00,48387
2013-03-23 00:00:00+00:00,43127
2013-03-24 00:00:00+00:00,44335
2013-03-25 00:00:00+00:00,40365
2013-03-26 00:00:00+00:00,44485
2013-03-27 00:00:00+00:00,43734
2013-03-28 00:00:00+00:00,61939
2013-03-29 00:00:00+00:00,53513
2013-03-30 00:00:00+00:00,49067
2013-03-31 00:00:00+00:00,39218
2013-04-01 00:00:00+00:00,47829
2013-04-02 00:00:00+00:00,59171
2013-04-03 00:00:00+00:00,63467
2013-04-04 00:00:00+00:00,67845
2013-04-05 00:00:00+00:00,61764
2013-04-06 00:00:00+00:00,48286
2013-04-07 00:00:00+00:00,47330
2013-04-08 00:00:00+00:00,58954
2013-04-09 00:00:00+00:00,69158
2013-04-10 00:00:00+00:00,79367
2013-04-11 00:00:00+00:00,76356
2013-04-12 00:00:00+00:00,62440
2013-04-13 00:00:00+00:00,48549
2013-04-14 00:00:00+00:00,39686
2013-04-15 00:00:00+00:00,49614
2013-04-16 00:00:00+00:00,60715
2013-04-17 00:00:00+00:00,56536
2013-04-18 00:00:00+00:00,50663
2013-04-19 00:00:00+00:00,62477
2013-04-20 00:00:00+00:00,43747
2013-04-21 00:00:00+00:00,39657
2013-04-22 00:00:00+00:00,44548
2013-04-23 00:00:00+00:00,57136
2013-04-24 00:00:00+00:00,62743
2013-04-25 00:00:00+00:00,55417
2013-04-26 00:00:00+00:00,49502
2013-04-27 00:00:00+00:00,41358
2013-04-28 00:00:00+00:00,41682
2013-04-29 00:00:00+00:00,48339
2013-04-30 00:00:00+00:00,45283
2013-05-01 00:00:00+00:00,47701
2013-05-02 00:00:00+00:00,48541
2013-05-03 00:00:00+00:00,46258
2013-05-04 00:00:00+00:00,36108
2013-05-05 00:00:00+00:00,39532
2013-05-06 00:00:00+00:00,46453
2013-05-07 00:00:00+00:00,50107
2013-05-08 00:00:00+00:00,49294
2013-05-09 00:00:00+00:00,50507
2013-05-10 00:00:00+00:00,49901
2013-05-11 00:00:00+00:00,52455
2013-05-12 00:00:00+00:00,40809
2013-05-13 00:00:00+00:00,45950
2013-05-14 00:00:00+00:00,50933
2013-05-15 00:00:00+00:00,52586
2013-05-16 00:00:00+00:00,48941
2013-05-17 00:00:00+00:00,48129
2013-05-18 00:00:00+00:00,39987
2013-05-19 00:00:00+00:00,38089
2013-05-20 00:00:00+00:00,42844
2013-05-21 00:00:00+00:00,49979
2013-05-22 00:00:00+00:00,44063
2013-05-23 00:00:00+00:00,52200
2013-05-24 00:00:00+00:00,53099
2013-05-25 00:00:00+00:00,43657
2013-05-26 00:00:00+00:00,40848
2013-05-27 00:00:00+00:00,41913
2013-05-28 00:00:00+00:00,46645
2013-05-29 00:00:00+00:00,50977
2013-05-30 00:00:00+00:00,48845
2013-05-31 00:00:00+00:00,47454
2013-06-01 00:00:00+00:00,41844
2013-06-02 00:00:00+00:00,40506
2013-06-03 00:00:00+00:00,49291
2013-06-04 00:00:00+00:00,49728
2013-06-05 00:00:00+00:00,45821
2013-06-06 00:00:00+00:00,46496
2013-06-07 00:00:00+00:00,50023
2013-06-08 00:00:00+00:00,36460
2013-06-09 00:00:00+00:00,35266
2013-06-10 00:00:00+00:00,39016
2013-06-11 00:00:00+00:00,39236
2013-06-12 00:00:00+00:00,38701
2013-06-13 00:00:00+00:00,41594
2013-06-14 00:00:00+00:00,52772
2013-06-15 00:00:00+00:00,35730
2013-06-16 00:00:00+00:00,31522
2013-06-17 00:00:00+00:00,36406
2013-06-18 00:00:00+00:00,41657
2013-06-19 00:00:00+00:00,45094
2013-06-20 00:00:00+00:00,46609
2013-06-21 00:00:00+00:00,48244
2013-06-22 00:00:00+00:00,38369
2013-06-23 00:00:00+00:00,34276
2013-06-24 00:00:00+00:00,42241
2013-06-25 00:00:00+00:00,40523
2013-06-26 00:00:00+00:00,40576
2013-06-27 00:00:00+00:00,39319
2013-06-28 00:00:00+00:00,48028
2013-06-29 00:00:00+00:00,36092
2013-06-30 00:00:00+00:00,31269
2013-07-01 00:00:00+00:00,45346
2013-07-02 00:00:00+00:00,43047
2013-07-03 00:00:00+00:00,41951
2013-07-04 00:00:00+00:00,39000
2013-07-05 00:00:00+00:00,39266
2013-07-06 00:00:00+00:00,37982
2013-07-07 00:00:00+00:00,30342
2013-07-08 00:00:00+00:00,42074
2013-07-09 00:00:00+00:00,45960
2013-07-10 00:00:00+00:00,42124
2013-07-11 00:00:00+00:00,52714
2013-07-12 00:00:00+00:00,58577
2013-07-13 00:00:00+00:00,43683
2013-07-14 00:00:00+00:00,30897
2013-07-15 00:00:00+00:00,40576
2013-07-16 00:00:00+00:00,44635
2013-07-17 00:00:00+00:00,41551
2013-07-18 00:00:00+00:00,43226
2013-07-19 00:00:00+00:00,38744
2013-07-20 00:00:00+00:00,32047
2013-07-21 00:00:00+00:00,33983
2013-07-22 00:00:00+00:00,39886
2013-07-23 00:00:00+00:00,42110
2013-07-24 00:00:00+00:00,43924
2013-07-25 00:00:00+00:00,46831
2013-07-26 00:00:00+00:00,42781
2013-07-27 00:00:00+00:00,36458
2013-07-28 00:00:00+00:00,33813
2013-07-29 00:00:00+00:00,45954
2013-07-30 00:00:00+00:00,49943
2013-07-31 00:00:00+00:00,60865
2013-08-01 00:00:00+00:00,59979
2013-08-02 00:00:00+00:00,55580
2013-08-03 00:00:00+00:00,43216
2013-08-04 00:00:00+00:00,43605
2013-08-05 00:00:00+00:00,52615
2013-08-06 00:00:00+00:00,50739
2013-08-07 00:00:00+00:00,52026
2013-08-08 00:00:00+00:00,52370
2013-08-09 00:00:00+00:00,46255
2013-08-10 00:00:00+00:00,42742
2013-08-11 00:00:00+00:00,38029
2013-08-12 00:00:00+00:00,82274
2013-08-13 00:00:00+00:00,51665
2013-08-14 00:00:00+00:00,55407
2013-08-15 00:00:00+00:00,52523
2013-08-16 00:00:00+00:00,63084
2013-08-17 00:00:00+00:00,44634
2013-08-18 00:00:00+00:00,41214
2013-08-19 00:00:00+00:00,57577
2013-08-20 00:00:00+00:00,57603
2013-08-21 00:00:00+00:00,58915
2013-08-22 00:00:00+00:00,62213
2013-08-23 00:00:00+00:00,61069
2013-08-24 00:00:00+00:00,45775
2013-08-25 00:00:00+00:00,52041
2013-08-26 00:00:00+00:00,56426
2013-08-27 00:00:00+00:00,72975
2013-08-28 00:00:00+00:00,60495
2013-08-29 00:00:00+00:00,52775
2013-08-30 00:00:00+00:00,67828
2013-08-31 00:00:00+00:00,50438
2013-09-01 00:00:00+00:00,37272
2013-09-02 00:00:00+00:00,41682
2013-09-03 00:00:00+00:00,50204
2013-09-04 00:00:00+00:00,54249
2013-09-05 00:00:00+00:00,49120
2013-09-06 00:00:00+00:00,52070
2013-09-07 00:00:00+00:00,43834
2013-09-08 00:00:00+00:00,38783
2013-09-09 00:00:00+00:00,50552
2013-09-10 00:00:00+00:00,49131
2013-09-11 00:00:00+00:00,52156
2013-09-12 00:00:00+00:00,54597
2013-09-13 00:00:00+00:00,44905
2013-09-14 00:00:00+00:00,34676
2013-09-15 00:00:00+00:00,36009
2013-09-16 00:00:00+00:00,47461
2013-09-17 00:00:00+00:00,50167
2013-09-18 00:00:00+00:00,56085
2013-09-19 00:00:00+00:00,54798
2013-09-20 00:00:00+00:00,50934
2013-09-21 00:00:00+00:00,42450
2013-09-22 00:00:00+00:00,40575
2013-09-23 00:00:00+00:00,53639
2013-09-24 00:00:00+00:00,52498
2013-09-25 00:00:00+00:00,50180
2013-09-26 00:00:00+00:00,51825
2013-09-27 00:00:00+00:00,53114
2013-09-28 00:00:00+00:00,45449
2013-09-29 00:00:00+00:00,46981
2013-09-30 00:00:00+00:00,53185
2013-10-01 00:00:00+00:00,61383
2013-10-02 00:00:00+00:00,77417
2013-10-03 00:00:00+00:00,62461
2013-10-04 00:00:00+00:00,49350
2013-10-05 00:00:00+00:00,40803
2013-10-06 00:00:00+00:00,38295
2013-10-07 00:00:00+00:00,49084
2013-10-08 00:00:00+00:00,49420
2013-10-09 00:00:00+00:00,51429
2013-10-10 00:00:00+00:00,53522
2013-10-11 00:00:00+00:00,52718
2013-10-12 00:00:00+00:00,43264
2013-10-13 00:00:00+00:00,53015
2013-10-14 00:00:00+00:00,53616
2013-10-15 00:00:00+00:00,55658
2013-10-16 00:00:00+00:00,59818
2013-10-17 00:00:00+00:00,52318
2013-10-18 00:00:00+00:00,57827
2013-10-19 00:00:00+00:00,61793
2013-10-20 00:00:00+00:00,45128
2013-10-21 00:00:00+00:00,63300
2013-10-22 00:00:00+00:00,74530
2013-10-23 00:00:00+00:00,72163
2013-10-24 00:00:00+00:00,79246
2013-10-25 00:00:00+00:00,69426
2013-10-26 00:00:00+00:00,46778
2013-10-27 00:00:00+00:00,40939
2013-10-28 00:00:00+00:00,58043
2013-10-29 00:00:00+00:00,55938
2013-10-30 00:00:00+00:00,62723
2013-10-31 00:00:00+00:00,64192
2013-11-01 00:00:00+00:00,56963
2013-11-02 00:00:00+00:00,48139
2013-11-03 00:00:00+00:00,54009
2013-11-04 00:00:00+00:00,66423
2013-11-05 00:00:00+00:00,81542
2013-11-06 00:00:00+00:00,95342
2013-11-07 00:00:00+00:00,90998
2013-11-08 00:00:00+00:00,89599
2013-11-09 00:00:00+00:00,86279
2013-11-10 00:00:00+00:00,76578
2013-11-11 00:00:00+00:00,77397
2013-11-12 00:00:00+00:00,74552
2013-11-13 00:00:00+00:00,82076
2013-11-14 00:00:00+00:00,89848
2013-11-15 00:00:00+00:00,77832
2013-11-16 00:00:00+00:00,63396
2013-11-17 00:00:00+00:00,69094
2013-11-18 00:00:00+00:00,111985
2013-11-19 00:00:00+00:00,146959
2013-11-20 00:00:00+00:00,110652
2013-11-21 00:00:00+00:00,138808
2013-11-22 00:00:00+00:00,111567
2013-11-23 00:00:00+00:00,100738
2013-11-24 00:00:00+00:00,82587
2013-11-25 00:00:00+00:00,94217
2013-11-26 00:00:00+00:00,120930
2013-11-27 00:00:00+00:00,139967
2013-11-28 00:00:00+00:00,135763
2013-11-29 00:00:00+00:00,126455
2013-11-30 00:00:00+00:00,101008
2013-12-01 00:00:00+00:00,114791
2013-12-02 00:00:00+00:00,115589
2013-12-03 00:00:00+00:00,115666
2013-12-04 00:00:00+00:00,126220
2013-12-05 00:00:00+00:00,128109
2013-12-06 00:00:00+00:00,110862
2013-12-07 00:00:00+00:00,97849
2013-12-08 00:00:00+00:00,71190
2013-12-09 00:00:00+00:00,94152
2013-12-10 00:00:00+00:00,101326
2013-12-11 00:00:00+00:00,100801
2013-12-12 00:00:00+00:00,85532
2013-12-13 00:00:00+00:00,94877
2013-12-14 00:00:00+00:00,104630
2013-12-15 00:00:00+00:00,98063
2013-12-16 00:00:00+00:00,111864
2013-12-17 00:00:00+00:00,106290
2013-12-18 00:00:00+00:00,125752
2013-12-19 00:00:00+00:00,105548
2013-12-20 00:00:00+00:00,105920
2013-12-21 00:00:00+00:00,85051
2013-12-22 00:00:00+00:00,83156
2013-12-23 00:00:00+00:00,82930
2013-12-24 00:00:00+00:00,85065
2013-12-25 00:00:00+00:00,88653
2013-12-26 00:00:00+00:00,79721
2013-12-27 00:00:00+00:00,79068
2013-12-28 00:00:00+00:00,77546
2013-12-29 00:00:00+00:00,88288
2013-12-30 00:00:00+00:00,86079
2013-12-31 00:00:00+00:00,77689
2014-01-01 00:00:00+00:00,59230
2014-01-02 00:00:00+00:00,89943
2014-01-03 00:00:00+00:00,95517
2014-01-04 00:00:00+00:00,73856
2014-01-05 00:00:00+00:00,89692
2014-01-06 00:00:00+00:00,111416
2014-01-07 00:00:00+00:00,90145
2014-01-08 00:00:00+00:00,86936
2014-01-09 00:00:00+00:00,84598
2014-01-10 00:00:00+00:00,81600
2014-01-11 00:00:00+00:00,83544
2014-01-12 00:00:00+00:00,72280
2014-01-13 00:00:00+00:00,80125
2014-01-14 00:00:00+00:00,84231
2014-01-15 00:00:00+00:00,83146
2014-01-16 00:00:00+00:00,85205
2014-01-17 00:00:00+00:00,75462
2014-01-18 00:00:00+00:00,66529
2014-01-19 00:00:00+00:00,67774
2014-01-20 00:00:00+00:00,105733
2014-01-21 00:00:00+00:00,107748
2014-01-22 00:00:00+00:00,97883
2014-01-23 00:00:00+00:00,97271
2014-01-24 00:00:00+00:00,90362
2014-01-25 00:00:00+00:00,78536
2014-01-26 00:00:00+00:00,78767
2014-01-27 00:00:00+00:00,93989
2014-01-28 00:00:00+00:00,104242
2014-01-29 00:00:00+00:00,87647
2014-01-30 00:00:00+00:00,96581
2014-01-31 00:00:00+00:00,95879
2014-02-01 00:00:00+00:00,85815
2014-02-02 00:00:00+00:00,87949
2014-02-03 00:00:00+00:00,98446
2014-02-04 00:00:00+00:00,114458
2014-02-05 00:00:00+00:00,102764
2014-02-06 00:00:00+00:00,105628
2014-02-07 00:00:00+00:00,113249
2014-02-08 00:00:00+00:00,94775
2014-02-09 00:00:00+00:00,79658
2014-02-10 00:00:00+00:00,92230
2014-02-11 00:00:00+00:00,98243
2014-02-12 00:00:00+00:00,160342
2014-02-13 00:00:00+00:00,111682
2014-02-14 00:00:00+00:00,119106
2014-02-15 00:00:00+00:00,100776
2014-02-16 00:00:00+00:00,79096
2014-02-17 00:00:00+00:00,101955
2014-02-18 00:00:00+00:00,104456
2014-02-19 00:00:00+00:00,122980
2014-02-20 00:00:00+00:00,124160
2014-02-21 00:00:00+00:00,125674
2014-02-22 00:00:00+00:00,104030
2014-02-23 00:00:00+00:00,113053
2014-02-24 00:00:00+00:00,134120
2014-02-25 00:00:00+00:00,147215
2014-02-26 00:00:00+00:00,138695
2014-02-27 00:00:00+00:00,119191
2014-02-28 00:00:00+00:00,139764
2014-03-01 00:00:00+00:00,123434
2014-03-02 00:00:00+00:00,102204
2014-03-03 00:00:00+00:00,147505
2014-03-04 00:00:00+00:00,162398
2014-03-05 00:00:00+00:00,143936
2014-03-06 00:00:00+00:00,134232
2014-03-07 00:00:00+00:00,125239
2014-03-08 00:00:00+00:00,113499
2014-03-09 00:00:00+00:00,106845
2014-03-10 00:00:00+00:00,121995
2014-03-11 00:00:00+00:00,126964
2014-03-12 00:00:00+00:00,139660
2014-03-13 00:00:00+00:00,125121
2014-03-14 00:00:00+00:00,136926
2014-03-15 00:00:00+00:00,93569
2014-03-16 00:00:00+00:00,83638
2014-03-17 00:00:00+00:00,104855
2014-03-18 00:00:00+00:00,85262
2014-03-19 00:00:00+00:00,95590
2014-03-20 00:00:00+00:00,107266
2014-03-21 00:00:00+00:00,131533
2014-03-22 00:00:00+00:00,111946
2014-03-23 00:00:00+00:00,91711
2014-03-24 00:00:00+00:00,110620
2014-03-25 00:00:00+00:00,112636
2014-03-26 00:00:00+00:00,113706
2014-03-27 00:00:00+00:00,130082
2014-03-28 00:00:00+00:00,124289
2014-03-29 00:00:00+00:00,90094
2014-03-30 00:00:00+00:00,81793
2014-03-31 00:00:00+00:00,116444
2014-04-01 00:00:00+00:00,121850
2014-04-02 00:00:00+00:00,122784
2014-04-03 00:00:00+00:00,112306
2014-04-04 00:00:00+00:00,124280
2014-04-05 00:00:00+00:00,105120
2014-04-06 00:00:00+00:00,96758
2014-04-07 00:00:00+00:00,110540
2014-04-08 00:00:00+00:00,111798
2014-04-09 00:00:00+00:00,124767
2014-04-10 00:00:00+00:00,125600
2014-04-11 00:00:00+00:00,117841
2014-04-12 00:00:00+00:00,90616
2014-04-13 00:00:00+00:00,87998
2014-04-14 00:00:00+00:00,130612
2014-04-15 00:00:00+00:00,142817
2014-04-16 00:00:00+00:00,128887
2014-04-17 00:00:00+00:00,107997
2014-04-18 00:00:00+00:00,100950
2014-04-19 00:00:00+00:00,97350
2014-04-20 00:00:00+00:00,84545
2014-04-21 00:00:00+00:00,95057
2014-04-22 00:00:00+00:00,123838
2014-04-23 00:00:00+00:00,101816
2014-04-24 00:00:00+00:00,111960
2014-04-25 00:00:00+00:00,120366
2014-04-26 00:00:00+00:00,88332
2014-04-27 00:00:00+00:00,88194
2014-04-28 00:00:00+00:00,110468
2014-04-29 00:00:00+00:00,118344
2014-04-30 00:00:00+00:00,116314
2014-05-01 00:00:00+00:00,102307
2014-05-02 00:00:00+00:00,94588
2014-05-03 00:00:00+00:00,72056
2014-05-04 00:00:00+00:00,73197
2014-05-05 00:00:00+00:00,95642
2014-05-06 00:00:00+00:00,113719
2014-05-07 00:00:00+00:00,109695
2014-05-08 00:00:00+00:00,117033
2014-05-09 00:00:00+00:00,110561
2014-05-10 00:00:00+00:00,88517
2014-05-11 00:00:00+00:00,77815
2014-05-12 00:00:00+00:00,102199
2014-05-13 00:00:00+00:00,97699
2014-05-14 00:00:00+00:00,108341
2014-05-15 00:00:00+00:00,122707
2014-05-16 00:00:00+00:00,103561
2014-05-17 00:00:00+00:00,101589
2014-05-18 00:00:00+00:00,92881
2014-05-19 00:00:00+00:00,131919
2014-05-20 00:00:00+00:00,133257
2014-05-21 00:00:00+00:00,105661
2014-05-22 00:00:00+00:00,111010
2014-05-23 00:00:00+00:00,122741
2014-05-24 00:00:00+00:00,77767
2014-05-25 00:00:00+00:00,101474
2014-05-26 00:00:00+00:00,116348
2014-05-27 00:00:00+00:00,124100
2014-05-28 00:00:00+00:00,134172
2014-05-29 00:00:00+00:00,119799
2014-05-30 00:00:00+00:00,101741
2014-05-31 00:00:00+00:00,95884
2014-06-01 00:00:00+00:00,106724
2014-06-02 00:00:00+00:00,121439
2014-06-03 00:00:00+00:00,131781
2014-06-04 00:00:00+00:00,116236
2014-06-05 00:00:00+00:00,128494
2014-06-06 00:00:00+00:00,122533
2014-06-07 00:00:00+00:00,91526
2014-06-08 00:00:00+00:00,91237
2014-06-09 00:00:00+00:00,114996
2014-06-10 00:00:00+00:00,123652
2014-06-11 00:00:00+00:00,119408
2014-06-12 00:00:00+00:00,118785
2014-06-13 00:00:00+00:00,120039
2014-06-14 00:00:00+00:00,98653
2014-06-15 00:00:00+00:00,85566
2014-06-16 00:00:00+00:00,123358
2014-06-17 00:00:00+00:00,123627
2014-06-18 00:00:00+00:00,114043
2014-06-19 00:00:00+00:00,105841
2014-06-20 00:00:00+00:00,103493
2014-06-21 00:00:00+00:00,101338
2014-06-22 00:00:00+00:00,92772
2014-06-23 00:00:00+00:00,106298
2014-06-24 00:00:00+00:00,120799
2014-06-25 00:00:00+00:00,120436
2014-06-26 00:00:00+00:00,107479
2014-06-27 00:00:00+00:00,114838
2014-06-28 00:00:00+00:00,94931
2014-06-29 00:00:00+00:00,83323
2014-06-30 00:00:00+00:00,123834
2014-07-01 00:00:00+00:00,131838
2014-07-02 00:00:00+00:00,127287
2014-07-03 00:00:00+00:00,110474
2014-07-04 00:00:00+00:00,91510
2014-07-05 00:00:00+00:00,76297
2014-07-06 00:00:00+00:00,92649
2014-07-07 00:00:00+00:00,119259
2014-07-08 00:00:00+00:00,143518
2014-07-09 00:00:00+00:00,126697
2014-07-10 00:00:00+00:00,121955
2014-07-11 00:00:00+00:00,120149
2014-07-12 00:00:00+00:00,90949
2014-07-13 00:00:00+00:00,98773
2014-07-14 00:00:00+00:00,108005
2014-07-15 00:00:00+00:00,124366
2014-07-16 00:00:00+00:00,112592
2014-07-17 00:00:00+00:00,120705
2014-07-18 00:00:00+00:00,120455
2014-07-19 00:00:00+00:00,100956
2014-07-20 00:00:00+00:00,93881
2014-07-21 00:00:00+00:00,110221
2014-07-22 00:00:00+00:00,115169
2014-07-23 00:00:00+00:00,123102
2014-07-24 00:00:00+00:00,119728
2014-07-25 00:00:00+00:00,119760
2014-07-26 00:00:00+00:00,89240
2014-07-27 00:00:00+00:00,91998
2014-07-28 00:00:00+00:00,118281
2014-07-29 00:00:00+00:00,112221
2014-07-30 00:00:00+00:00,128678
2014-07-31 00:00:00+00:00,127214
2014-08-01 00:00:00+00:00,117601
2014-08-02 00:00:00+00:00,93890
2014-08-03 00:00:00+00:00,80054
2014-08-04 00:00:00+00:00,116713
2014-08-05 00:00:00+00:00,137763
2014-08-06 00:00:00+00:00,143360
2014-08-07 00:00:00+00:00,125015
2014-08-08 00:00:00+00:00,122734
2014-08-09 00:00:00+00:00,101683
2014-08-10 00:00:00+00:00,104392
2014-08-11 00:00:00+00:00,135933
2014-08-12 00:00:00+00:00,139652
2014-08-13 00:00:00+00:00,141308
2014-08-14 00:00:00+00:00,140419
2014-08-15 00:00:00+00:00,133969
2014-08-16 00:00:00+00:00,125727
2014-08-17 00:00:00+00:00,99442
2014-08-18 00:00:00+00:00,132641
2014-08-19 00:00:00+00:00,135198
2014-08-20 00:00:00+00:00,131745
2014-08-21 00:00:00+00:00,130466
2014-08-22 00:00:00+00:00,126470
2014-08-23 00:00:00+00:00,102431
2014-08-24 00:00:00+00:00,106039
2014-08-25 00:00:00+00:00,125153
2014-08-26 00:00:00+00:00,134118
2014-08-27 00:00:00+00:00,134080
2014-08-28 00:00:00+00:00,122344
2014-08-29 00:00:00+00:00,113831
2014-08-30 00:00:00+00:00,103428
2014-08-31 00:00:00+00:00,97569
2014-09-01 00:00:00+00:00,113514
2014-09-02 00:00:00+00:00,131392
2014-09-03 00:00:00+00:00,118797
2014-09-04 00:00:00+00:00,125451
2014-09-05 00:00:00+00:00,124212
2014-09-06 00:00:00+00:00,101937
2014-09-07 00:00:00+00:00,104374
2014-09-08 00:00:00+00:00,132764
2014-09-09 00:00:00+00:00,175659
2014-09-10 00:00:00+00:00,175466
2014-09-11 00:00:00+00:00,117784
2014-09-12 00:00:00+00:00,118068
2014-09-13 00:00:00+00:00,102344
2014-09-14 00:00:00+00:00,118309
2014-09-15 00:00:00+00:00,135323
2014-09-16 00:00:00+00:00,153810
2014-09-17 00:00:00+00:00,136567
2014-09-18 00:00:00+00:00,132846
2014-09-19 00:00:00+00:00,117648
2014-09-20 00:00:00+00:00,110874
2014-09-21 00:00:00+00:00,90710
2014-09-22 00:00:00+00:00,139283
2014-09-23 00:00:00+00:00,148539
2014-09-24 00:00:00+00:00,128371
2014-09-25 00:00:00+00:00,142541
2014-09-26 00:00:00+00:00,126706
2014-09-27 00:00:00+00:00,116616
2014-09-28 00:00:00+00:00,117166
2014-09-29 00:00:00+00:00,137256
2014-09-30 00:00:00+00:00,145891
2014-10-01 00:00:00+00:00,140137
2014-10-02 00:00:00+00:00,131437
2014-10-03 00:00:00+00:00,111411
2014-10-04 00:00:00+00:00,106213
2014-10-05 00:00:00+00:00,117458
2014-10-06 00:00:00+00:00,126579
2014-10-07 00:00:00+00:00,141746
2014-10-08 00:00:00+00:00,138970
2014-10-09 00:00:00+00:00,135134
2014-10-10 00:00:00+00:00,134417
2014-10-11 00:00:00+00:00,111790
2014-10-12 00:00:00+00:00,122866
2014-10-13 00:00:00+00:00,140045
2014-10-14 00:00:00+00:00,162147
2014-10-15 00:00:00+00:00,149177
2014-10-16 00:00:00+00:00,133630
2014-10-17 00:00:00+00:00,131861
2014-10-18 00:00:00+00:00,114874
2014-10-19 00:00:00+00:00,115559
2014-10-20 00:00:00+00:00,142876
2014-10-21 00:00:00+00:00,154040
2014-10-22 00:00:00+00:00,143899
2014-10-23 00:00:00+00:00,148777
2014-10-24 00:00:00+00:00,137936
2014-10-25 00:00:00+00:00,118924
2014-10-26 00:00:00+00:00,120434
2014-10-27 00:00:00+00:00,154593
2014-10-28 00:00:00+00:00,144107
2014-10-29 00:00:00+00:00,144248
2014-10-30 00:00:00+00:00,149469
2014-10-31 00:00:00+00:00,145710
2014-11-01 00:00:00+00:00,118500
2014-11-02 00:00:00+00:00,129602
2014-11-03 00:00:00+00:00,153688
2014-11-04 00:00:00+00:00,146747
2014-11-05 00:00:00+00:00,145974
